removed_filepath,filename,original_split,original_folder,target_class,md5,canonical_destination,removal_reason
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\336.jpeg,336.jpeg,train,CANCER 1,CANCER,dc1f8c1c12790d6567d44478cfe75e49,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_297.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\340.jpeg,340.jpeg,train,CANCER 1,CANCER,5dfccf50b3885966176a4e44c3dacb20,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_302.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\357.jpeg,357.jpeg,train,CANCER 1,CANCER,e6edb895fff2c762ed34b1c6a397b3cb,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_314.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\366.jpeg,366.jpeg,train,CANCER 1,CANCER,24f66bce92dd8fcd7ea71552370389eb,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_324.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\370.jpeg,370.jpeg,train,CANCER 1,CANCER,2a21ee1a17952492fe409a42044c4eba,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_2a21ee1a_329.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\384.jpeg,384.jpeg,train,CANCER 1,CANCER,5f9600f336a29c92a7c5125a8e4e8125,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_340.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\385.jpeg,385.jpeg,train,CANCER 1,CANCER,7d3d820c051826c221c34e93467649c5,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_341.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\390.jpeg,390.jpeg,train,CANCER 1,CANCER,596bc965942a32f6bc56c914f39a2121,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_345.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\410.jpeg,410.jpeg,train,CANCER 1,CANCER,c8d53c04a3d6e9903cac688a200dbca5,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_357.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\439.jpeg,439.jpeg,train,CANCER 1,CANCER,c4c319efcf4e145ceff846b8bced926a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_373.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\441.jpeg,441.jpeg,train,CANCER 1,CANCER,94d1af34f57a2e965fc94d663671b12d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_376.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\452.jpeg,452.jpeg,train,CANCER 1,CANCER,6389177c418f6bd0ebd62475c6a6ef9b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_388.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\462.jpeg,462.jpeg,train,CANCER 1,CANCER,b80341bf12ed86f3cd1a18bf57711ff5,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_b80341bf_399.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\470.jpeg,470.jpeg,train,CANCER 1,CANCER,5e130aa88554ed84b8478e11131f50c8,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_408.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\489.jpeg,489.jpeg,train,CANCER 1,CANCER,5ec5fe0babefdfa107ec9884585ddd48,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_423.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\493.jpeg,493.jpeg,train,CANCER 1,CANCER,3d33f00775ca1ee88b529f6af58fbfca,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_428.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\494.jpeg,494.jpeg,train,CANCER 1,CANCER,991d201ab63f038feb11e2b80c64ba40,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\CANCER\oral_429.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\CANCER 1\498.jpeg,498.jpeg,train,CANCER 1,CANCER,f3089ed8a53e8f69ab409a9fcb52a15e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\CANCER\oral_433.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\001.jpeg,001.jpeg,train,NON CANCER,NON CANCER,5e93e10d83c46985ad6c5e1137764b67,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_001.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\002.jpeg,002.jpeg,train,NON CANCER,NON CANCER,1edd2f1bb4cedc11db95d1c8a8b44b6d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_002.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\003.jpeg,003.jpeg,train,NON CANCER 2,NON CANCER,3871fb99c4c1822005df66291336b2b3,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_003.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\005.jpeg,005.jpeg,train,NON CANCER 2,NON CANCER,af95d0009435af19bcb83f661f2c6bb0,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_004.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\009.jpeg,009.jpeg,train,NON CANCER 2,NON CANCER,0d3dd6d38b8a166fb1871ad5fedc0b7f,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_005.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\010.jpeg,010.jpeg,train,NON CANCER 2,NON CANCER,1da0ccb487b4e617422852b00f7cb4ef,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_006.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\011.jpeg,011.jpeg,train,NON CANCER 2,NON CANCER,c271574fb1b0bf5a6ae40d689c4de66d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_007.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\013.jpeg,013.jpeg,train,NON CANCER 2,NON CANCER,426a070d437318bf15fe6eed9d5046a9,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_008.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\015.jpeg,015.jpeg,train,NON CANCER 2,NON CANCER,10a10daf6bf73beb8aa79f4a286f6419,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_009.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\016.jpeg,016.jpeg,train,NON CANCER 2,NON CANCER,304d96de7c3043289980bdb375514738,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_010.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\017.jpeg,017.jpeg,train,NON CANCER 2,NON CANCER,92f7aaf211ffc951bce2a46134ca7ce4,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_011.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\018.jpeg,018.jpeg,train,NON CANCER 2,NON CANCER,f4e4a60ca655f7158fd3c823de4ea511,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_012.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\013.jpeg,013.jpeg,train,NON CANCER,NON CANCER,6a8cb5e6b1e4702d45299f9415d2f8e3,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_019.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\020.jpeg,020.jpeg,train,NON CANCER 2,NON CANCER,3b8f3921792b8e32601d691f4375dad0,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_014.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\021.jpeg,021.jpeg,train,NON CANCER 2,NON CANCER,dd6e7ddc5fc136bafc672037f2df372b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_015.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\022.jpeg,022.jpeg,train,NON CANCER 2,NON CANCER,d89825ca5a87898bea909178a5a6120e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_016.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\023.jpeg,023.jpeg,train,NON CANCER 2,NON CANCER,b4713097dc904f74870fbefb1b538e14,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_017.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\025.jpeg,025.jpeg,train,NON CANCER 2,NON CANCER,21cd2c9b2b567964693c04f3508fc68a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_018.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\026.jpeg,026.jpeg,train,NON CANCER 2,NON CANCER,92750b140024f03b39e54ab8cb952075,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_019.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\027.jpeg,027.jpeg,train,NON CANCER 2,NON CANCER,50f4a9f56181be9b12e6de5d8dd0ca4e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_020.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\028.jpeg,028.jpeg,train,NON CANCER 2,NON CANCER,316432cbec4c54b765587959fdb62db2,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_021.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\029.jpeg,029.jpeg,train,NON CANCER 2,NON CANCER,5bfb7ce257e3b2b3282fc4b842b827ea,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_022.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\030.jpeg,030.jpeg,train,NON CANCER 2,NON CANCER,e452c0ebc70cb4d3a3e74d6e041d8798,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_023.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\033.jpeg,033.jpeg,train,NON CANCER 2,NON CANCER,bfcbe1975d3d886c298bab41a9bbe5f5,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_024.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\025.jpeg,025.jpeg,train,NON CANCER,NON CANCER,12880810c54070600e72d7bc74176b92,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_034.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\038.jpeg,038.jpeg,train,NON CANCER 2,NON CANCER,39eab37d91b57baac55d8b91d63f68c0,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_026.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\039.jpeg,039.jpeg,train,NON CANCER 2,NON CANCER,f20d5b8f6ebcdd0b8326eef9cb73fd84,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_027.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\028.jpeg,028.jpeg,train,NON CANCER,NON CANCER,e61f00ada6f3288091e6de0cf41183d0,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_040.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\041.jpeg,041.jpeg,train,NON CANCER 2,NON CANCER,4493c04b453ad290ea39f2c56f455a99,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_029.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\042.jpeg,042.jpeg,train,NON CANCER 2,NON CANCER,ac150d77bc9057057a81cb1822a49433,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_030.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\034.jpeg,034.jpeg,train,NON CANCER,NON CANCER,22dbde6ab54c9d5344184ec57c0aeb9d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_047.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\050.jpeg,050.jpeg,train,NON CANCER 2,NON CANCER,f3fbd08e049c09c6dd28f9ef2b394b12,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_037.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\052.jpeg,052.jpeg,train,NON CANCER 2,NON CANCER,6871e0ca62c236047c60929dabf532dc,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_039.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\041.jpeg,041.jpeg,train,NON CANCER,NON CANCER,aea530c05cd1bdb11836b9adcbe4117b,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_055.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\056.jpeg,056.jpeg,train,NON CANCER 2,NON CANCER,0b75176b14daf31c0b4e85547dacf239,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_042.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\057.jpeg,057.jpeg,train,NON CANCER 2,NON CANCER,4e0781e273fecd716fd71202c28c3319,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_043.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\059.jpeg,059.jpeg,train,NON CANCER 2,NON CANCER,1bd6f77ec290edd054f3ee52e355101a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_045.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\060.jpeg,060.jpeg,train,NON CANCER 2,NON CANCER,656542f2b41a9b97567d2160f046df7a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_046.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\061.jpeg,061.jpeg,train,NON CANCER 2,NON CANCER,3115a08eac06097de4021954b34260d3,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_047.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\065.jpeg,065.jpeg,train,NON CANCER 2,NON CANCER,cf77925a5b00faa6b5b31f4f30b3f059,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_051.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\067.jpeg,067.jpeg,train,NON CANCER 2,NON CANCER,34aa566402df62539348023dd45dcad9,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_053.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\068.jpeg,068.jpeg,train,NON CANCER 2,NON CANCER,5dc841c5439c45b252482fcd262a243c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_054.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\069.jpeg,069.jpeg,train,NON CANCER 2,NON CANCER,8b9daa37ca78f9adbdc39fc15c69a9d2,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_055.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\070.jpeg,070.jpeg,train,NON CANCER 2,NON CANCER,5eed9ae7272f5532afc0d27b1d292f11,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_056.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\057.jpeg,057.jpeg,train,NON CANCER,NON CANCER,a9582af47826a533997e8889bbe7cdec,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_071.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\074.jpeg,074.jpeg,train,NON CANCER 2,NON CANCER,0ef4689f2cb52c5fc2af8e830e02f4ef,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_059.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\075.jpeg,075.jpeg,train,NON CANCER 2,NON CANCER,73c5fcf245443ba19950854bc9a0d7a7,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_060.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\061.jpeg,061.jpeg,train,NON CANCER,NON CANCER,ed15c01b93dd6b6b56fbc26eadb74c5c,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_076.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\077.jpeg,077.jpeg,train,NON CANCER 2,NON CANCER,eaeb19ee459587068adc680c4919eb70,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_062.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\078.jpeg,078.jpeg,train,NON CANCER 2,NON CANCER,b9400da7b42d2e2124c406db4836e83d,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_063.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\079.jpeg,079.jpeg,train,NON CANCER 2,NON CANCER,fb2bb588c55c42e6b263c9227c92a25a,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_064.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\080.jpeg,080.jpeg,train,NON CANCER 2,NON CANCER,fc7e5bf6f15fa65f834bcb99b832d632,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_065.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\081.jpeg,081.jpeg,train,NON CANCER 2,NON CANCER,abe1bc659c011fc0098c2d059b175789,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_066.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\082.jpeg,082.jpeg,train,NON CANCER 2,NON CANCER,9ee4674b218c36b00d4a49949a46235e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_067.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\083.jpeg,083.jpeg,train,NON CANCER 2,NON CANCER,95b611c6efa86154bb7275c5367d2bd5,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_068.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\085.jpeg,085.jpeg,train,NON CANCER 2,NON CANCER,714b2fd34fbb6598bc6160af0e640e57,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_070.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\071.jpeg,071.jpeg,train,NON CANCER,NON CANCER,c7b1276023ec20de43eafb707f83c6e0,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Validation\NON CANCER\oral_086.jpeg,Cross-split leakage copy (original split: train vs allocated: Validation)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\091.jpeg,091.jpeg,train,NON CANCER 2,NON CANCER,a123a2ebc560157bed7cc4dc86f927c9,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_075.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\092.jpeg,092.jpeg,train,NON CANCER 2,NON CANCER,784fa7e2795042fbdf8b7f5dd39cb53e,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_076.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER\077.jpeg,077.jpeg,train,NON CANCER,NON CANCER,69e71022fdc83dd2e7a8300cf89bfb19,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Test\NON CANCER\oral_093.jpeg,Cross-split leakage copy (original split: train vs allocated: Test)
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\094.jpeg,094.jpeg,train,NON CANCER 2,NON CANCER,be2a0ae3d32041e0fc6a26e7fb6da299,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_078.jpeg,Intra-split duplicate copy in folder NON CANCER 2
E:\Mega project\MedvisionAi-\ML-Model\data\Train\Oral Cancer\NON CANCER 2\095.jpeg,095.jpeg,train,NON CANCER 2,NON CANCER,bb3a72b51b1cad8cb83c66cfe5e34280,E:\Mega project\MedvisionAi-\ML-Model\cleaned_data\oral\Train\NON CANCER\oral_079.jpeg,Intra-split duplicate copy in folder NON CANCER 2
